Name,Search,Experiment,Valid
OR9_20130628_TT_AspN_Batch1_R1,S14,Jurkat_PXD001428,TRUE
OR9_20130628_TT_AspN_Batch1_R2,S14,Jurkat_PXD001428,TRUE
OR9_20130628_TT_AspN_Batch2_R1,S14,Jurkat_PXD001428,TRUE
OR9_20130628_TT_AspN_Batch2_R2,S14,Jurkat_PXD001428,TRUE
OR9_20130628_TT_AspN_Batch3_R1,S14,Jurkat_PXD001428,TRUE
OR9_20130628_TT_AspN_Batch3_R2,S14,Jurkat_PXD001428,TRUE
OR9_20130628_TT_Chymo_Batch1_R1,S15,Jurkat_PXD001428,TRUE
OR9_20130628_TT_Chymo_Batch1_R2,S15,Jurkat_PXD001428,TRUE
OR9_20130628_TT_Chymo_Batch2_R1,S15,Jurkat_PXD001428,TRUE
OR9_20130628_TT_Chymo_Batch2_R2,S15,Jurkat_PXD001428,TRUE
OR9_20130628_TT_Chymo_Batch3_R1,S15,Jurkat_PXD001428,TRUE
OR9_20130628_TT_Chymo_Batch3_R2,S15,Jurkat_PXD001428,TRUE
OR9_20130628_TT_GluC_Batch1_R1,S17,Jurkat_PXD001428,TRUE
OR9_20130628_TT_GluC_Batch1_R2,S17,Jurkat_PXD001428,TRUE
OR9_20130628_TT_GluC_Batch2_R1,S17,Jurkat_PXD001428,TRUE
OR9_20130628_TT_GluC_Batch2_R2,S17,Jurkat_PXD001428,TRUE
OR9_20130628_TT_GluC_Batch3_R1,S17,Jurkat_PXD001428,TRUE
OR9_20130628_TT_GluC_Batch3_R2,S17,Jurkat_PXD001428,TRUE
OR9_20130628_TT_Trypsin_Batch2_R1,S1,Jurkat_PXD001428,TRUE
OR9_20130628_TT_Trypsin_Batch2_R2,S1,Jurkat_PXD001428,TRUE
OR9_20130628_TT_Trypsin_Batch3_R1,S1,Jurkat_PXD001428,TRUE
OR9_20130628_TT_Trypsin_Batch3_R2,S1,Jurkat_PXD001428,TRUE
080918_PLKinh4_F10,S8,U2OS_PXD000222,TRUE
080918_PLKinh4_F11,S8,U2OS_PXD000222,TRUE
080918_PLKinh4_F11b,S8,U2OS_PXD000222,TRUE
080918_PLKinh4_F12,S8,U2OS_PXD000222,TRUE
080918_PLKinh4_F12b,S8,U2OS_PXD000222,TRUE
080918_PLKinh4_F13,S8,U2OS_PXD000222,TRUE
080918_PLKinh4_F13b,S8,U2OS_PXD000222,TRUE
080918_PLKinh4_F14,S8,U2OS_PXD000222,TRUE
080918_PLKinh4_F14b,S8,U2OS_PXD000222,TRUE
080918_PLKinh4_F15,S8,U2OS_PXD000222,TRUE
080918_PLKinh4_F15b,S8,U2OS_PXD000222,TRUE
080918_PLKinh4_F16,S8,U2OS_PXD000222,TRUE
080918_PLKinh4_F16b,S8,U2OS_PXD000222,TRUE
080918_PLKinh4_F17-21T,S8,U2OS_PXD000222,TRUE
080918_PLKinh4_F17,S8,U2OS_PXD000222,TRUE
080918_PLKinh4_F18,S8,U2OS_PXD000222,TRUE
080918_PLKinh4_F19,S8,U2OS_PXD000222,TRUE
080918_PLKinh4_F2-6T,S8,U2OS_PXD000222,TRUE
080918_PLKinh4_F2,S8,U2OS_PXD000222,TRUE
080918_PLKinh4_F20,S8,U2OS_PXD000222,TRUE
080918_PLKinh4_F21,S8,U2OS_PXD000222,TRUE
080918_PLKinh4_F22,S8,U2OS_PXD000222,TRUE
080918_PLKinh4_F22T,S8,U2OS_PXD000222,TRUE
080918_PLKinh4_F23,S8,U2OS_PXD000222,TRUE
080918_PLKinh4_F23T,S8,U2OS_PXD000222,TRUE
080918_PLKinh4_F24,S8,U2OS_PXD000222,TRUE
080918_PLKinh4_F24T,S8,U2OS_PXD000222,TRUE
080918_PLKinh4_F25,S8,U2OS_PXD000222,TRUE
080918_PLKinh4_F25T,S8,U2OS_PXD000222,TRUE
080918_PLKinh4_F26,S8,U2OS_PXD000222,TRUE
080918_PLKinh4_F26T,S8,U2OS_PXD000222,TRUE
080918_PLKinh4_F27,S8,U2OS_PXD000222,TRUE
080918_PLKinh4_F27T,S8,U2OS_PXD000222,TRUE
080918_PLKinh4_F28-32T,S8,U2OS_PXD000222,TRUE
080918_PLKinh4_F28,S8,U2OS_PXD000222,TRUE
080918_PLKinh4_F29,S8,U2OS_PXD000222,TRUE
080918_PLKinh4_F3,S8,U2OS_PXD000222,TRUE
080918_PLKinh4_F30,S8,U2OS_PXD000222,TRUE
080918_PLKinh4_F33-38T,S8,U2OS_PXD000222,TRUE
080918_PLKinh4_F4,S8,U2OS_PXD000222,TRUE
080918_PLKinh4_F5,S8,U2OS_PXD000222,TRUE
080918_PLKinh4_F6,S8,U2OS_PXD000222,TRUE
080918_PLKinh4_F7-10T,S8,U2OS_PXD000222,TRUE
080918_PLKinh4_F7,S8,U2OS_PXD000222,TRUE
080918_PLKinh4_F8,S8,U2OS_PXD000222,TRUE
080918_PLKinh4_F9,S8,U2OS_PXD000222,TRUE
081208_VH_PLKinh30_F1-6T,S8,U2OS_PXD000222,TRUE
081208_VH_PLKinh30_F1,S8,U2OS_PXD000222,TRUE
081208_VH_PLKinh30_F10b,S8,U2OS_PXD000222,TRUE
081208_VH_PLKinh30_F11b,S8,U2OS_PXD000222,TRUE
081208_VH_PLKinh30_F12,S8,U2OS_PXD000222,TRUE
081208_VH_PLKinh30_F12b,S8,U2OS_PXD000222,TRUE
081208_VH_PLKinh30_F13,S8,U2OS_PXD000222,TRUE
081208_VH_PLKinh30_F13b,S8,U2OS_PXD000222,TRUE
081208_VH_PLKinh30_F14,S8,U2OS_PXD000222,TRUE
081208_VH_PLKinh30_F14b,S8,U2OS_PXD000222,TRUE
081208_VH_PLKinh30_F15,S8,U2OS_PXD000222,TRUE
081208_VH_PLKinh30_F15b,S8,U2OS_PXD000222,TRUE
081208_VH_PLKinh30_F16,S8,U2OS_PXD000222,TRUE
081208_VH_PLKinh30_F16b,S8,U2OS_PXD000222,TRUE
081208_VH_PLKinh30_F17,S8,U2OS_PXD000222,TRUE
081208_VH_PLKinh30_F17b,S8,U2OS_PXD000222,TRUE
081208_VH_PLKinh30_F18,S8,U2OS_PXD000222,TRUE
081208_VH_PLKinh30_F18b,S8,U2OS_PXD000222,TRUE
081208_VH_PLKinh30_F19-22T,S8,U2OS_PXD000222,TRUE
081208_VH_PLKinh30_F19,S8,U2OS_PXD000222,TRUE
081208_VH_PLKinh30_F2,S8,U2OS_PXD000222,TRUE
081208_VH_PLKinh30_F20,S8,U2OS_PXD000222,TRUE
081208_VH_PLKinh30_F21,S8,U2OS_PXD000222,TRUE
081208_VH_PLKinh30_F22,S8,U2OS_PXD000222,TRUE
081208_VH_PLKinh30_F23,S8,U2OS_PXD000222,TRUE
081208_VH_PLKinh30_F23T,S8,U2OS_PXD000222,TRUE
081208_VH_PLKinh30_F24,S8,U2OS_PXD000222,TRUE
081208_VH_PLKinh30_F24T,S8,U2OS_PXD000222,TRUE
081208_VH_PLKinh30_F25,S8,U2OS_PXD000222,TRUE
081208_VH_PLKinh30_F25T,S8,U2OS_PXD000222,TRUE
081208_VH_PLKinh30_F26,S8,U2OS_PXD000222,TRUE
081208_VH_PLKinh30_F26T,S8,U2OS_PXD000222,TRUE
081208_VH_PLKinh30_F27,S8,U2OS_PXD000222,TRUE
081208_VH_PLKinh30_F27T,S8,U2OS_PXD000222,TRUE
081208_VH_PLKinh30_F28,S8,U2OS_PXD000222,TRUE
081208_VH_PLKinh30_F28T,S8,U2OS_PXD000222,TRUE
081208_VH_PLKinh30_F29-32T,S8,U2OS_PXD000222,TRUE
081208_VH_PLKinh30_F29,S8,U2OS_PXD000222,TRUE
081208_VH_PLKinh30_F3,S8,U2OS_PXD000222,TRUE
081208_VH_PLKinh30_F30,S8,U2OS_PXD000222,TRUE
081208_VH_PLKinh30_F31,S8,U2OS_PXD000222,TRUE
081208_VH_PLKinh30_F32,S8,U2OS_PXD000222,TRUE
081208_VH_PLKinh30_F33-36T,S8,U2OS_PXD000222,TRUE
081208_VH_PLKinh30_F37-40T,S8,U2OS_PXD000222,TRUE
081208_VH_PLKinh30_F4,S8,U2OS_PXD000222,TRUE
081208_VH_PLKinh30_F5,S8,U2OS_PXD000222,TRUE
081208_VH_PLKinh30_F6,S8,U2OS_PXD000222,TRUE
"081208_VH_PLKinh30_F7,9T",S8,U2OS_PXD000222,TRUE
081208_VH_PLKinh30_F7,S8,U2OS_PXD000222,TRUE
081208_VH_PLKinh30_F8b,S8,U2OS_PXD000222,TRUE
081208_VH_PLKinh30_F9,S8,U2OS_PXD000222,TRUE
20150925_coreQEP1_MaRa_SA_mr4p6_AB1,S3,U2OS_PXD003529,TRUE
20150925_coreQEP1_MaRa_SA_mr4p6_AB2,S3,U2OS_PXD003529,TRUE
20150925_coreQEP1_MaRa_SA_mr4p6_AB3,S3,U2OS_PXD003529,TRUE
20150925_coreQEP1_MaRa_SA_mr4p6_AB4,S3,U2OS_PXD003529,TRUE
20150925_coreQEP1_MaRa_SA_mr4p6_CD1,S3,U2OS_PXD003529,TRUE
20150925_coreQEP1_MaRa_SA_mr4p6_CD2,S3,U2OS_PXD003529,TRUE
20150925_coreQEP1_MaRa_SA_mr4p6_CD3,S3,U2OS_PXD003529,TRUE
20150925_coreQEP1_MaRa_SA_mr4p6_CD4,S3,U2OS_PXD003529,TRUE
20150419_QEP1_PBE_PB_U2OS_SILAC_VE821_HU_2h_exp1_TiO2_1_SCX_01,S2,U2OS_PXD002135,TRUE
20150419_QEP1_PBE_PB_U2OS_SILAC_VE821_HU_2h_exp1_TiO2_1_SCX_02,S2,U2OS_PXD002135,TRUE
20150419_QEP1_PBE_PB_U2OS_SILAC_VE821_HU_2h_exp1_TiO2_1_SCX_03,S2,U2OS_PXD002135,TRUE
20150419_QEP1_PBE_PB_U2OS_SILAC_VE821_HU_2h_exp1_TiO2_1_SCX_04,S2,U2OS_PXD002135,TRUE
20150419_QEP1_PBE_PB_U2OS_SILAC_VE821_HU_2h_exp1_TiO2_1_SCX_05,S2,U2OS_PXD002135,TRUE
20150419_QEP1_PBE_PB_U2OS_SILAC_VE821_HU_2h_exp1_TiO2_2_SCX_01,S2,U2OS_PXD002135,TRUE
20150419_QEP1_PBE_PB_U2OS_SILAC_VE821_HU_2h_exp1_TiO2_2_SCX_02,S2,U2OS_PXD002135,TRUE
20150419_QEP1_PBE_PB_U2OS_SILAC_VE821_HU_2h_exp1_TiO2_2_SCX_03,S2,U2OS_PXD002135,TRUE
20150419_QEP1_PBE_PB_U2OS_SILAC_VE821_HU_2h_exp1_TiO2_2_SCX_04,S2,U2OS_PXD002135,TRUE
20150419_QEP1_PBE_PB_U2OS_SILAC_VE821_HU_2h_exp1_TiO2_2_SCX_05,S2,U2OS_PXD002135,TRUE
20150420_QEP1_PBE_PB_U2OS_SILAC_VE821_HU_2h_exp2_TiO2_1_SCX_01,S2,U2OS_PXD002135,TRUE
20150420_QEP1_PBE_PB_U2OS_SILAC_VE821_HU_2h_exp2_TiO2_1_SCX_02,S2,U2OS_PXD002135,TRUE
20150420_QEP1_PBE_PB_U2OS_SILAC_VE821_HU_2h_exp2_TiO2_1_SCX_03,S2,U2OS_PXD002135,TRUE
20150420_QEP1_PBE_PB_U2OS_SILAC_VE821_HU_2h_exp2_TiO2_1_SCX_04,S2,U2OS_PXD002135,TRUE
20150420_QEP1_PBE_PB_U2OS_SILAC_VE821_HU_2h_exp2_TiO2_1_SCX_05,S2,U2OS_PXD002135,TRUE
20150420_QEP1_PBE_PB_U2OS_SILAC_VE821_HU_2h_exp2_TiO2_2_SCX_01,S2,U2OS_PXD002135,TRUE
20150420_QEP1_PBE_PB_U2OS_SILAC_VE821_HU_2h_exp2_TiO2_2_SCX_02,S2,U2OS_PXD002135,TRUE
20150420_QEP1_PBE_PB_U2OS_SILAC_VE821_HU_2h_exp2_TiO2_2_SCX_03,S2,U2OS_PXD002135,TRUE
20150420_QEP1_PBE_PB_U2OS_SILAC_VE821_HU_2h_exp2_TiO2_2_SCX_04,S2,U2OS_PXD002135,TRUE
20150420_QEP1_PBE_PB_U2OS_SILAC_VE821_HU_2h_exp2_TiO2_2_SCX_05,S2,U2OS_PXD002135,TRUE
140827_OT2_RSLC_AS_BGolia_mD2fl_ETO1_phosphopeptide,S1,U2OS_PXD003712,TRUE
140827_OT2_RSLC_AS_BGolia_mD2fl_ETO2_phosphopeptide,S1,U2OS_PXD003712,TRUE
140827_OT2_RSLC_AS_BGolia_mD2fl_ETO3_phosphopeptide,S1,U2OS_PXD003712,TRUE
140827_OT2_RSLC_AS_BGolia_mD2fl_con2_phosphopeptide2_140829161439,S1,U2OS_PXD003712,TRUE
140827_OT2_RSLC_AS_BGolia_mD2fl_con3_phosphopeptide_140829223145,S1,U2OS_PXD003712,TRUE
140828_OT2_RSLC_AS_BGolia_mD2fl_con1_phosphopeptide,S1,U2OS_PXD003712,TRUE
061010_Michael_Beato_P1,S2,MCF7_PXD000275,TRUE
061010_Michael_Beato_P1a,S2,MCF7_PXD000275,TRUE
061010_Michael_Beato_P1b,S2,MCF7_PXD000275,TRUE
061010_Michael_Beato_P2_reinj,S2,MCF7_PXD000275,TRUE
061010_Michael_Beato_P3_reinj,S2,MCF7_PXD000275,TRUE
100910_michael_W_Baeto_phospho_TiO_MCF7_frac01,S2,MCF7_PXD000275,TRUE
100910_michael_W_Baeto_phospho_TiO_MCF7_frac01A,S2,MCF7_PXD000275,TRUE
100910_michael_W_Baeto_phospho_TiO_MCF7_frac02,S2,MCF7_PXD000275,TRUE
100910_michael_W_Baeto_phospho_TiO_MCF7_frac02A,S2,MCF7_PXD000275,TRUE
100910_michael_W_Baeto_phospho_TiO_MCF7_frac03,S2,MCF7_PXD000275,TRUE
100910_michael_W_Baeto_phospho_TiO_MCF7_frac04,S2,MCF7_PXD000275,TRUE
100910_michael_W_Baeto_phospho_TiO_MCF7_frac05,S2,MCF7_PXD000275,TRUE
100910_michael_W_Baeto_phospho_TiO_MCF7_frac06,S2,MCF7_PXD000275,TRUE
100910_michael_W_Baeto_phospho_TiO_MCF7_frac07,S2,MCF7_PXD000275,TRUE
100910_michael_W_Baeto_phospho_TiO_MCF7_frac08,S2,MCF7_PXD000275,TRUE
100910_michael_W_Baeto_phospho_TiO_MCF7_frac09,S2,MCF7_PXD000275,TRUE
100910_michael_W_Baeto_phospho_TiO_MCF7_frac10,S2,MCF7_PXD000275,TRUE
100910_michael_W_Baeto_phospho_TiO_MCF7_frac11,S2,MCF7_PXD000275,TRUE
100910_michael_W_Baeto_phospho_TiO_MCF7_frac12,S2,MCF7_PXD000275,TRUE
100910_michael_W_Baeto_phospho_TiO_MCF7_frac13,S2,MCF7_PXD000275,TRUE
100910_michael_W_Baeto_phospho_TiO_MCF7_frac14,S2,MCF7_PXD000275,TRUE
100910_michael_W_Baeto_phospho_TiO_MCF7_frac15,S2,MCF7_PXD000275,TRUE
100910_michael_W_Baeto_phospho_TiO_MCF7_frac16,S2,MCF7_PXD000275,TRUE
120323_MWMB_S1,S2,MCF7_PXD000275,TRUE
120323_MWMB_S10,S2,MCF7_PXD000275,TRUE
120323_MWMB_S11,S2,MCF7_PXD000275,TRUE
120323_MWMB_S12,S2,MCF7_PXD000275,TRUE
120323_MWMB_S13,S2,MCF7_PXD000275,TRUE
120323_MWMB_S14,S2,MCF7_PXD000275,TRUE
120323_MWMB_S15,S2,MCF7_PXD000275,TRUE
120323_MWMB_S1_2,S2,MCF7_PXD000275,TRUE
120323_MWMB_S1_3,S2,MCF7_PXD000275,TRUE
120323_MWMB_S2,S2,MCF7_PXD000275,TRUE
120323_MWMB_S2_2,S2,MCF7_PXD000275,TRUE
120323_MWMB_S3,S2,MCF7_PXD000275,TRUE
120323_MWMB_S4,S2,MCF7_PXD000275,TRUE
120323_MWMB_S5,S2,MCF7_PXD000275,TRUE
120323_MWMB_S6,S2,MCF7_PXD000275,TRUE
120323_MWMB_S7,S2,MCF7_PXD000275,TRUE
120323_MWMB_S8,S2,MCF7_PXD000275,TRUE
120323_MWMB_S9,S2,MCF7_PXD000275,TRUE
120326_MWMB_P1,S2,MCF7_PXD000275,TRUE
120326_MWMB_P10,S2,MCF7_PXD000275,TRUE
120326_MWMB_P11,S2,MCF7_PXD000275,TRUE
120326_MWMB_P12,S2,MCF7_PXD000275,TRUE
120326_MWMB_P13,S2,MCF7_PXD000275,TRUE
120326_MWMB_P1_2,S2,MCF7_PXD000275,TRUE
120326_MWMB_P2,S2,MCF7_PXD000275,TRUE
120326_MWMB_P2_2,S2,MCF7_PXD000275,TRUE
120326_MWMB_P3,S2,MCF7_PXD000275,TRUE
120326_MWMB_P4,S2,MCF7_PXD000275,TRUE
120326_MWMB_P5,S2,MCF7_PXD000275,TRUE
120326_MWMB_P6,S2,MCF7_PXD000275,TRUE
120326_MWMB_P7,S2,MCF7_PXD000275,TRUE
120326_MWMB_P8,S2,MCF7_PXD000275,TRUE
120326_MWMB_P9,S2,MCF7_PXD000275,TRUE
120328_MWMB_S1,S2,MCF7_PXD000275,TRUE
120328_MWMB_S10,S2,MCF7_PXD000275,TRUE
120328_MWMB_S11,S2,MCF7_PXD000275,TRUE
120328_MWMB_S12,S2,MCF7_PXD000275,TRUE
120328_MWMB_S13,S2,MCF7_PXD000275,TRUE
120328_MWMB_S14,S2,MCF7_PXD000275,TRUE
120328_MWMB_S15,S2,MCF7_PXD000275,TRUE
120328_MWMB_S1_2,S2,MCF7_PXD000275,TRUE
120328_MWMB_S1_3,S2,MCF7_PXD000275,TRUE
120328_MWMB_S2,S2,MCF7_PXD000275,TRUE
120328_MWMB_S2_2,S2,MCF7_PXD000275,TRUE
120328_MWMB_S3,S2,MCF7_PXD000275,TRUE
120328_MWMB_S4,S2,MCF7_PXD000275,TRUE
120328_MWMB_S5,S2,MCF7_PXD000275,TRUE
120328_MWMB_S6,S2,MCF7_PXD000275,TRUE
120328_MWMB_S7,S2,MCF7_PXD000275,TRUE
120328_MWMB_S8,S2,MCF7_PXD000275,TRUE
120328_MWMB_S9,S2,MCF7_PXD000275,TRUE
170910_michael_W_Beato_phospho_TiO_MCF7_frac01,S2,MCF7_PXD000275,TRUE
170910_michael_W_Beato_phospho_TiO_MCF7_frac01A,S2,MCF7_PXD000275,TRUE
170910_michael_W_Beato_phospho_TiO_MCF7_frac02,S2,MCF7_PXD000275,TRUE
170910_michael_W_Beato_phospho_TiO_MCF7_frac02A,S2,MCF7_PXD000275,TRUE
170910_michael_W_Beato_phospho_TiO_MCF7_frac03,S2,MCF7_PXD000275,TRUE
170910_michael_W_Beato_phospho_TiO_MCF7_frac04,S2,MCF7_PXD000275,TRUE
170910_michael_W_Beato_phospho_TiO_MCF7_frac05,S2,MCF7_PXD000275,TRUE
170910_michael_W_Beato_phospho_TiO_MCF7_frac06,S2,MCF7_PXD000275,TRUE
170910_michael_W_Beato_phospho_TiO_MCF7_frac07,S2,MCF7_PXD000275,TRUE
170910_michael_W_Beato_phospho_TiO_MCF7_frac08,S2,MCF7_PXD000275,TRUE
170910_michael_W_Beato_phospho_TiO_MCF7_frac09,S2,MCF7_PXD000275,TRUE
170910_michael_W_Beato_phospho_TiO_MCF7_frac10,S2,MCF7_PXD000275,TRUE
170910_michael_W_Beato_phospho_TiO_MCF7_frac11,S2,MCF7_PXD000275,TRUE
170910_michael_W_Beato_phospho_TiO_MCF7_frac12,S2,MCF7_PXD000275,TRUE
170910_michael_W_Beato_phospho_TiO_MCF7_frac13,S2,MCF7_PXD000275,TRUE
170910_michael_W_Beato_phospho_TiO_MCF7_frac14,S2,MCF7_PXD000275,TRUE
170910_michael_W_Beato_phospho_TiO_MCF7_frac15,S2,MCF7_PXD000275,TRUE
170910_michael_W_Beato_phospho_TiO_MCF7_frac16,S2,MCF7_PXD000275,TRUE
200910_michael_W_Beato_phospho_FT_frac1,S2,MCF7_PXD000275,TRUE
200910_michael_W_Beato_phospho_FT_frac10,S2,MCF7_PXD000275,TRUE
200910_michael_W_Beato_phospho_FT_frac11,S2,MCF7_PXD000275,TRUE
200910_michael_W_Beato_phospho_FT_frac12,S2,MCF7_PXD000275,TRUE
200910_michael_W_Beato_phospho_FT_frac13,S2,MCF7_PXD000275,TRUE
200910_michael_W_Beato_phospho_FT_frac14,S2,MCF7_PXD000275,TRUE
200910_michael_W_Beato_phospho_FT_frac15,S2,MCF7_PXD000275,TRUE
200910_michael_W_Beato_phospho_FT_frac16,S2,MCF7_PXD000275,TRUE
200910_michael_W_Beato_phospho_FT_frac1c,S2,MCF7_PXD000275,TRUE
200910_michael_W_Beato_phospho_FT_frac2,S2,MCF7_PXD000275,TRUE
200910_michael_W_Beato_phospho_FT_frac2c,S2,MCF7_PXD000275,TRUE
200910_michael_W_Beato_phospho_FT_frac3,S2,MCF7_PXD000275,TRUE
200910_michael_W_Beato_phospho_FT_frac4,S2,MCF7_PXD000275,TRUE
200910_michael_W_Beato_phospho_FT_frac5,S2,MCF7_PXD000275,TRUE
200910_michael_W_Beato_phospho_FT_frac6,S2,MCF7_PXD000275,TRUE
200910_michael_W_Beato_phospho_FT_frac7,S2,MCF7_PXD000275,TRUE
200910_michael_W_Beato_phospho_FT_frac8,S2,MCF7_PXD000275,TRUE
200910_michael_W_Beato_phospho_FT_frac9,S2,MCF7_PXD000275,TRUE
280910_Michael_Beato_P10,S2,MCF7_PXD000275,TRUE
280910_Michael_Beato_P11-12,S2,MCF7_PXD000275,TRUE
280910_Michael_Beato_P13-14,S2,MCF7_PXD000275,TRUE
280910_Michael_Beato_P15-16,S2,MCF7_PXD000275,TRUE
280910_Michael_Beato_P17-18,S2,MCF7_PXD000275,TRUE
280910_Michael_Beato_P4,S2,MCF7_PXD000275,TRUE
280910_Michael_Beato_P4_reinj,S2,MCF7_PXD000275,TRUE
280910_Michael_Beato_P5,S2,MCF7_PXD000275,TRUE
280910_Michael_Beato_P6,S2,MCF7_PXD000275,TRUE
280910_Michael_Beato_P7,S2,MCF7_PXD000275,TRUE
280910_Michael_Beato_P8,S2,MCF7_PXD000275,TRUE
20140212_ppr140106_Fr_01a,S7,MCF7_PXD002072,TRUE
20140212_ppr140106_Fr_02a,S7,MCF7_PXD002072,TRUE
20140212_ppr140106_Fr_03a,S7,MCF7_PXD002072,TRUE
20140212_ppr140106_Fr_04a,S7,MCF7_PXD002072,TRUE
20140212_ppr140106_Fr_05a,S7,MCF7_PXD002072,TRUE
20140212_ppr140106_Fr_06a,S7,MCF7_PXD002072,TRUE
20140212_ppr140106_Fr_07a,S7,MCF7_PXD002072,TRUE
20140212_ppr140106_Fr_08a,S7,MCF7_PXD002072,TRUE
20140213_ppr140107_Fr_01a,S7,MCF7_PXD002072,TRUE
20140213_ppr140107_Fr_02a,S7,MCF7_PXD002072,TRUE
20140213_ppr140107_Fr_03a,S7,MCF7_PXD002072,TRUE
20140213_ppr140107_Fr_04a,S7,MCF7_PXD002072,TRUE
20140213_ppr140107_Fr_05a,S7,MCF7_PXD002072,TRUE
20140213_ppr140107_Fr_06a,S7,MCF7_PXD002072,TRUE
20140213_ppr140107_Fr_07a,S7,MCF7_PXD002072,TRUE
20140213_ppr140107_Fr_08a,S7,MCF7_PXD002072,TRUE
A+C_pY100,S3,MCF7_PXD001812,TRUE
RO-CS-140925_PandeyA_ZM-MCF7_pY,S3,MCF7_PXD001812,TRUE
RO-CS-140925_PandeyA_ZM-pST_Fraction-1,S3,MCF7_PXD001812,TRUE
RO-CS-140925_PandeyA_ZM-pST_Fraction-10,S3,MCF7_PXD001812,TRUE
RO-CS-140925_PandeyA_ZM-pST_Fraction-11,S3,MCF7_PXD001812,TRUE
RO-CS-140925_PandeyA_ZM-pST_Fraction-12,S3,MCF7_PXD001812,TRUE
RO-CS-140925_PandeyA_ZM-pST_Fraction-2,S3,MCF7_PXD001812,TRUE
RO-CS-140925_PandeyA_ZM-pST_Fraction-3,S3,MCF7_PXD001812,TRUE
RO-CS-140925_PandeyA_ZM-pST_Fraction-4,S3,MCF7_PXD001812,TRUE
RO-CS-140925_PandeyA_ZM-pST_Fraction-5,S3,MCF7_PXD001812,TRUE
RO-CS-140925_PandeyA_ZM-pST_Fraction-6,S3,MCF7_PXD001812,TRUE
RO-CS-140925_PandeyA_ZM-pST_Fraction-7,S3,MCF7_PXD001812,TRUE
RO-CS-140925_PandeyA_ZM-pST_Fraction-8,S3,MCF7_PXD001812,TRUE
RO-CS-140925_PandeyA_ZM-pST_Fraction-9,S3,MCF7_PXD001812,TRUE
S_a1,S3,MCF7_PXD001812,TRUE
S_a10,S3,MCF7_PXD001812,TRUE
S_a11,S3,MCF7_PXD001812,TRUE
S_a12,S3,MCF7_PXD001812,TRUE
S_a2,S3,MCF7_PXD001812,TRUE
S_a3,S3,MCF7_PXD001812,TRUE
S_a4,S3,MCF7_PXD001812,TRUE
S_a5,S3,MCF7_PXD001812,TRUE
S_a6,S3,MCF7_PXD001812,TRUE
S_a7,S3,MCF7_PXD001812,TRUE
S_a8,S3,MCF7_PXD001812,TRUE
S_a9,S3,MCF7_PXD001812,TRUE
S_b1,S3,MCF7_PXD001812,TRUE
S_b2,S3,MCF7_PXD001812,TRUE
S_b3,S3,MCF7_PXD001812,TRUE
b0775p96_Control_1,S1,MCF7_PXD000472,TRUE
b0775p96_Control_2,S1,MCF7_PXD000472,TRUE
b0775p96_Control_3,S1,MCF7_PXD000472,TRUE
b0775p96_Control_4,S1,MCF7_PXD000472,TRUE
b0775p96_RT_15_min_1,S1,MCF7_PXD000472,TRUE
b0775p96_RT_15_min_2,S1,MCF7_PXD000472,TRUE
b0775p96_RT_15_min_3,S1,MCF7_PXD000472,TRUE
b0775p96_RT_15_min_4,S1,MCF7_PXD000472,TRUE
b0775p96_RT_2_h_1,S1,MCF7_PXD000472,TRUE
b0775p96_RT_2_h_2,S1,MCF7_PXD000472,TRUE
b0775p96_RT_2_h_3,S1,MCF7_PXD000472,TRUE
b0775p96_RT_2_h_4,S1,MCF7_PXD000472,TRUE
LC_160330_RL016_01_IP-B10,S1,MCF7_PXD004357,TRUE
LC_160330_RL016_02_IP-B10_FR-WT,S1,MCF7_PXD004357,TRUE
LC_160330_RL016_03_IP-B10_FR-DD,S1,MCF7_PXD004357,TRUE
MDA-MB-231,S3,MDA-MB-231_PXD001222,TRUE
83031_PT1,S2,MDA-MB-231_PXD001114,TRUE
83031_PT1_run2,S2,MDA-MB-231_PXD001114,TRUE
83031_PT2,S2,MDA-MB-231_PXD001114,TRUE
83031_PT2_run2,S2,MDA-MB-231_PXD001114,TRUE
83031_PT3,S2,MDA-MB-231_PXD001114,TRUE
83031_PT3_run2,S2,MDA-MB-231_PXD001114,TRUE
83031_PU1,S2,MDA-MB-231_PXD001114,TRUE
83031_PU1_20min,S2,MDA-MB-231_PXD001114,TRUE
83031_PU1_run2,S2,MDA-MB-231_PXD001114,TRUE
83031_PU2,S2,MDA-MB-231_PXD001114,TRUE
83031_PU2_run2,S2,MDA-MB-231_PXD001114,TRUE
83031_PUA,S2,MDA-MB-231_PXD001114,TRUE
83031_PUA_run2,S2,MDA-MB-231_PXD001114,TRUE
83036_PT1_40min,S2,MDA-MB-231_PXD001114,TRUE
83036_PT2_40min,S2,MDA-MB-231_PXD001114,TRUE
83036_PT3_40min,S2,MDA-MB-231_PXD001114,TRUE
83036_PT4_40min,S2,MDA-MB-231_PXD001114,TRUE
83036_PU1_30min,S2,MDA-MB-231_PXD001114,TRUE
83036_PU1_40min,S2,MDA-MB-231_PXD001114,TRUE
83036_PU2_40min,S2,MDA-MB-231_PXD001114,TRUE
83036_PU3_final,S2,MDA-MB-231_PXD001114,TRUE
83036_PU4_40min,S2,MDA-MB-231_PXD001114,TRUE
LR_Trypsin_A1_Nov27_121204,S2,MDA-MB-231_PXD001121,TRUE
LR_Trypsin_A2_Nov27_121204,S2,MDA-MB-231_PXD001121,TRUE
